idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
60,0.14687499999999998,0.03125,0.0,575.6953191489362,102.6779089376054,1,0.0,0.06110147296288117,0.09415197319847084,1776422741.7995799,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0060.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0060_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0060_mask.png
61,0.1175,0.03125,0.0,575.5705412599823,90.20084745762712,1,0.0,0.038910538206327984,0.42980984059360416,1776422753.8835707,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0061.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0061_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0061_mask.png
62,0.088125,0.03125,0.0,576.1268656716418,77.02695871946082,1,0.0,0.21225561242561525,0.05913753622291913,1776422766.6921794,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0062.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0062_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0062_mask.png
63,0.05875,0.03125,0.0,575.8978723404256,64.44140290846877,1,0.0,0.05844500400771099,0.0890005560020143,1776422778.5624394,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0063.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0063_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0063_mask.png
64,0.029375,0.03125,0.0,576.3924686192469,51.31624674196351,1,0.0,0.016438028640378056,0.3872527100342638,1776422790.4376354,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0064.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0064_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0064_mask.png
65,0.0,0.03125,0.0,576.1194915254238,37.90338983050847,1,0.0,0.060700417701836484,0.060155275992847285,1776422802.3166637,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0065.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0065_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0065_mask.png
66,0.0,0.0625,0.0,563.1,37.60603448275862,1,0.0,0.03124203670478068,0.02215548171929653,1776422814.302433,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0066.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0066_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0066_mask.png
67,0.029375,0.0625,0.0,561.5268373245252,50.155186721991704,1,0.0,0.39665623813259115,0.03747876072725821,1776422825.9733856,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0067.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0067_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0067_mask.png
68,0.05875,0.0625,0.0,561.6490344248531,64.1294903926483,1,0.0,0.3766740925653418,0.25971112143709785,1776422838.0592065,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0068.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0068_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0068_mask.png
69,0.088125,0.0625,0.0,561.4242174629325,76.83113673805602,1,0.0,0.06627023662734632,0.01141620433206862,1776422850.2414749,5,/Users/kimsumin/projects/RGMC/data/map/robot19/images/0069.png,/Users/kimsumin/projects/RGMC/data/map/robot19/overlays/0069_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot19/masks/0069_mask.png
