idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
33,0.95,0.03125,0.0,597.2342271293376,455.19558359621453,1,0.0,0.03984481119172878,0.05036006796414113,1777476013.6301458,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0033.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0033_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0033_mask.png
34,0.9203125,0.03125,0.0,595.2020287404903,452.8709677419355,1,0.0,0.3320450109394347,0.03745215655058799,1777476025.722834,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0034.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0034_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0034_mask.png
35,0.890625,0.03125,0.0,591.0487394957984,441.8533109807209,1,0.0,0.30049680024947106,0.06703572942384917,1777476036.580845,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0035.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0035_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0035_mask.png
36,0.8609374999999999,0.03125,0.0,589.6286186931349,428.6189300411523,1,0.0,0.0876881506568431,0.07082606670019888,1777476048.7522068,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0036.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0036_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0036_mask.png
37,0.8312499999999999,0.03125,0.0,589.5122549019608,413.7391304347826,1,0.0,0.02895156132293327,0.024292736803860678,1777476059.4589067,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0037.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0037_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0037_mask.png
38,0.8015625,0.03125,0.0,589.1869918699186,400.9593495934959,1,0.0,0.012763190838503462,0.0241152959993429,1777476070.16801,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0038.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0038_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0038_mask.png
39,0.771875,0.03125,0.0,588.5480132450331,386.53101736972707,1,0.0,0.03566255761317704,0.014206656228003597,1777476081.570355,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0039.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0039_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0039_mask.png
40,0.7421875,0.03125,0.0,588.1686440677967,373.1749585406302,1,0.0,0.19063259712332956,0.04022922495695249,1777476092.6294234,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0040.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0040_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0040_mask.png
41,0.7124999999999999,0.03125,0.0,588.0043252595156,359.8210347752333,1,0.0,0.08940033809574999,0.08126180579067777,1777476103.3689141,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0041.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0041_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0041_mask.png
42,0.6828124999999999,0.03125,0.0,587.5429752066116,345.8221670802316,1,0.0,0.019928574395047208,0.04965166663940696,1777476113.8425667,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0042.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0042_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0042_mask.png
43,0.653125,0.03125,0.0,587.5883361921098,332.39134125636673,1,0.0,0.0649379816048658,0.06997097122524601,1777476125.0281928,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0043.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0043_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0043_mask.png
44,0.6234375,0.03125,0.0,587.398654331371,317.9739495798319,1,0.0,0.021794472580849322,0.0653850360715176,1777476136.83686,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0044.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0044_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0044_mask.png
45,0.59375,0.03125,0.0,587.0737913486005,305.14940577249575,1,0.0,0.041390536129166204,0.0434631739687792,1777476148.5108395,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0045.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0045_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0045_mask.png
46,0.5640625,0.03125,0.0,587.0318142734308,290.8847139197267,1,0.0,0.3672799124475179,0.041868696413269936,1777476159.4867215,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0046.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0046_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0046_mask.png
47,0.5343749999999999,0.03125,0.0,587.3538851351351,277.42736486486484,1,0.0,0.03282520055986768,0.04163077614688592,1777476171.0451999,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0047.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0047_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0047_mask.png
48,0.5046875,0.03125,0.0,587.0595446584939,263.69410745233967,1,0.0,0.009279447739142523,0.09516637280708035,1777476182.6633387,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0048.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0048_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0048_mask.png
49,0.475,0.03125,0.0,586.7363481228668,249.9796782387807,1,0.0,0.4882174994029727,0.05407615943398191,1777476193.9514613,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0049.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0049_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0049_mask.png
